id,label,tweet
4600,1,s set ma ak sat dono sim ak sat tub he chalti ha jub card na dalo other wisi ak sim or mamery card or jo new set la wo lazmi dhiyan rakha 
4601,1,s thread ko 19 members ne visit kya he 12 ne vote ka estemal keya he baqiyon k vote ni bne kya ??????? 
4602,1,saab g .. ap b kisi mard ki bat kiya krein ... us chawwl ki nai .. uski koi zuban hai ?? 
4603,1,saabiq army chief kon sa dodh ka dhula hua hai . wo apne waqt me criminals k khilaf action leta to halaat itne bigar nahi jaate
4604,1,saal bhonknay kay baad ab roads bananay chalay hain sahib
4605,1,saare corrupt logon ko issi ne apni party me ghusana he
4606,1,saazish . kia kalabagh dam ka nuqsan india ko howa ya pak ko ? 
4607,1,sab bachay sifarishi tattoo hain
4608,1,sab chor log pakistan ki team mai moujod hain uuper say le kar nichay tak sab chor hain
4609,1,sab chor lutairy aik ho kar loot mar main masroof hain . targat killing jaisay waq - e - at awaam ki tuwaja bitanay k leyeh hain . target killing ke zumadari zardari & company or mqm per hay jabkay anp b kisi se kam nahi . 
4610,1,"sab dost baghair kisi try kiye apne comments me likh detey hain :"" nice sharing , very nice , thanks etc :"" yar kam se kam usko practically kar key dekho phir apne comments do . very sorry for this . "
4611,1,sab hee bohat mehngay hain ... kia karna choice bta k ... choro
4612,1,sab jante hen k zardari jaisa corrupt insan aj tak pakistan me nai aaya lakin hm 18 cror awam us ko ye bta dena chate hen k wo insan apna ghar to barbad kr skta he lakin hm us ko apna ye piara mulk pakistan barbad krne nai de ge aur agar us ne pakistan ko nuqsan dene ki koshish ki to hm use eywan e sadar me **** de ge ye 18 cror awam ka pegham he zardari k liye
4613,1,"sab k khilaaf hni chayeye , jo bhi crouption karaye .. koi bhi moqadass gaaye nhi honi chayeye is mulk mein , qanoon sb k lye braber"
4614,1,sab kuch chahey kitna bhi clearify kar do par yeh abbu jahal ki awlad ney apni zehni marziat sey baaz nahin ana haipoootian sab log abu jahl key awlad hain
4615,1,sab l9g9n ko ulo banaya . shutup hoa hai pti & ilzam khan ne
4616,1,"sab se pahle sub parhne walo ko meri taraf se aslam aliakum . aj kal ke police wale police station main apni ghunda gardi dikhate hain . in police walo ke sath aisa hi hona chaheye . main is waqe ki hosla afzai karta hoon , "
4617,1,sabqa or moujoda hakomat hum pakistan ko halete jang main laya gaya hay hum appni jang nahi america ke jang lar rahay hain hamari hakomat ko is baat kee samaj nahi aa rahi or woo jantay howay bhe jhoot peh jhoot bool rahay hain
4618,1,sabse pehle salaam 27dec sabse buri raat thi 27dec ne ham se khushi cheen li thi 27dec ko pakistan syasat se yateem ho gaya 
4619,1,"sad 4 ali asad zaidi ,, zamad or shoib ki tone poorey show main punjabi rahi ,,, dono ne mostly nusrat fateh ali khan k songs gaye ya doosrey punjabi style k songs gaye ,, asad ne har style ka song gaya ,, us ne mehnat ziada ki thi ,, isey punjabi idol hona chaye tha ,, "
4620,1,sada kuta kuta te tuhada kuta tommy . hypocrisy at its best
4621,1,sadar asif alir zardari bhi jo pc use karahey hain wo re - farnish hai yani used pc pakistan main jitney bhi pc hain sab used howe we hotey hain new ka to only naam hai dabba pack mobile ho ya dabba pack computer dono hi company se reject hua wa maal hota hai aur ye zardari sahab sarey items export kardetey hain na to awaam ko acha khane ko milta hai na bahut mehngae kardi hai zardari ne baqi kal ... 
4622,1,saddar shb nea accha nahe kiya yea supreem court ka ghalat faisla ha . pakistan ka allah he hafiz hai pervez mushraaf nea such kaha tha ab jo b aye ga wo muj se b zayad gaddar ho ga ok
4623,1,safdar aur sheikh jasam ka jhalakain bhi nazar aati hain
4624,1,sahab ko ghar main koi kuch nhi dekhny ko milta pehly yeh to land azad krway phir dosron pe tanqeed kry
4625,1,sahi bool rahay hon aisi ending nhi honi chiye thi not satisfied
4626,1,sahi kiya shoaib akhter pabandi laga ker yeh pakistan k liye nahi bul k apne mafaad or paisay k liye khalta hay
4627,1,sahi mara wakeelon ne police walon ko . pakistan main police sirf aur sirf ministers ko protocol dene aur bichari gareeb awam ko lotney ke liye bheti hai . 
4628,1,sala ko leader n league walay ya zia hi man sakta ha isko to leader iska bap bhi naheen manta tha agar leader aisa hi hota hai to pakistan bhi aisa hi hona chahya jab ik aai ga to pakistan bhi ik ki tara ujla ho ga insha allah
4629,1,"salaam jaisa k ap dekh rahan hain k america apna dabao musharraf par dal kar pakistan k halat or kharab kar raha hai isi tarha musharaf ko chahyeh k wo america say kahay k wo kashmir , falasteen or aisi kaye muslim mumalik jin par zulm ho rahay hain un say terrorist ko hatain or musharaf say kahin k usay allah ne paida kia hai usa ne nahi is liay wo un k agay na jukhay allah k agay juhk kar maafi maangay warna un par bohut bara aazab hoga"
4630,1,salaam muje tu angrezon se zeyda tu apne pakistani bhaiyon pe afsoss ho raha hai k un ki apni koi saamj bhoj nai hai allah ne un ko aqal nai di hai jo apne hi crickter ko bura bhala kah rahe hain sharm ati hai k apne hi bhaiyon ko crickter ko bagir soche samje sirf or sirf un agrizon k kahne pe bagir koi ilzaam sabat hone se pahle hi bora bhala kahne lag gay hain afsoss hai aese pakistaniyo pe .... 
4631,1,"salaam to all . i simply and directly say that "" ye din sirf larkay our larkiyoon ki jismani hawas puri kerney ka din ban chuka hay "" izhaar our pyar 1 din k mohtaj nahi hain . samjhe . so be a human ok werna .. mmm"
4632,1,salam ......... is govt ne awam k liye kya to kuch nahi tax pe tax lagae ja rahi hay sms pe tax lagana bilkul ghalat hay
4633,1,"salam 2 all , 9th or 10th k paper alag alag hona chaheain or ya mazak band kara ka paper hou raha hai nhi hou raha hum ko problem hotay hy is mai kyu ka mai b 10 class ka student hou plzzzzz ek time bataya ka kab hou rahy hai paper plz"
4634,1,salam dear pakistan aur hamariweb . aaj yai aik aur badkismati pakistan ki k hamari hokomat nain aaj sms paar bi tax lagya aakhir aisa kiya gunah kia hai hum nain k yai roz ba roz barthe jarahin hain . yai log itna bi nahin sochtain k aun logo ka kiya hoga jo gharib hain wo phone ka bil to de nahin saktain mobile liyain hogain sirf ais liyain k mobile ka kharcha kam hai call k bajain log sms kiya kartain hain . aab wo bhi mehnga paar gaya . jo goverment main job kartain hein aus ki sallery itne kam hain k aab wo log part time bi mazdori kartain hain . main hokomate pakistan say yain guzarish karta ho k plz hum pakistanion pe rehem karain jo aimdad beroni mumalik detain hain ausain apnain use k bajain apnain awaam pay kharch karin kiyo k yain aap k ghar walo k liyain nahin bal k pakistan k awaam k liyain hain
4635,1,salam dear pakistan aur hamariweb . aaj yai aik aur badkismati pakistan ki k hamari hokomat nain aaj sms paar bi tax lagya aakhir aisa kiya gunah kia hai hum nain k yai roz ba roz barthe jarahin hain . yai log itna bi nahin sochtain k aun logo ka kiya hoga jo gharib hain wo phone ka bil to de nahin saktain mobile liyain hogain sirf ais liyain k mobile ka kharcha kam hai call k bajain log sms kiya kartain hain . aab wo bhi mehnga paar gaya . jo goverment main job kartain hein aus ki sallery itne kam hain k aab wo log part time bi mazdori kartain hain . main hokomate pakistan say yain guzarish karta ho k plz hum pakistanion pe rehem karain jo aimdad beroni mumalik detain hain ausain apnain use k bajain apnain awaam pay kharch karin kiyo k yain aap k ghar walo k liyain nahin bal k pakistan k awaam k liyain hain allah hamarain pakistan ka mohafiz ho . allah hafiz . and pakistan zinda baad aur hamarain chor goverment murda baad
4636,1,salam dear pakistani friend and hamariweb bohot shukriya k aap nay moqa diya baat kehnain ko . jaha valentine tak ki baat hai aaj kal yai jo new genration yani hum log bi aatain hain es main hum yai nahin dekhtai k yai hum muslmano ki liye haram hain ya nahin baas hum to yai dekhtain hain k hamain to larki mil rahi hai baas hamari liyai kafi hai yai haram ho ya nahin aur yai to aab pakistan k liyai mamoli si baat ho gayi hai valentine sirf aun logo k liyai hai jo muslim nahin hain yani aisai aur hindu e . t . c but muslmano k liyai kis nai ijazat di hai lekin hamarian leader aur pakistan main to aabi zor shor sai manaya jata hai kiyon k larki mil rahi hai aab ya yain haram hain ya nahin hamarin liyai kiya . larki chahyin bas . thanks alot hamariweb . 
4637,1,salam dear pakistani .. aksar hum hi is sai ghalat faida autatain hain jesai agar koi sms ya baat kay mood main nahin aur hum tang karain to wo ya to bura bala kahin gay ya bad dua degi . aur wesain bi pakistan main mobile sai burai hi ho rahin hai ya to hum apnain girl friend sai sms kartain ya girl apnain boy friends sai . aab tora sab ko sukoon mil jaye ga raat deir tak sms ka yai silsila kam ho jaye ga . 
4638,1,"salam humari hakumut ko america say imdad lainay ki kya zarorat hya , fazol main dosron k agay hath phailatay hain humare mulk main itnna kuch hy , us say koi faeda nae uthatay mulk ka to khatay hain , ab bahir say jo imdad ati hay vo bhi kha laitay hain"
4639,1,salam janab is waqt jooo halat humray mulk k hain us main sub say ziyada hath in molive akram ka hai q kay wohii sub say baray chore ur america ki baat manay walay hain sub baray chor log hain ya molive sahib ya humray country ko tabahi kay dor par lay kay ja ray hain ur dosra hath humray leaderoo ka hai joo baki rahi sahi kasar nikal rahay hain sub kay sub chor hain
4640,1,salam lala kaise hain .. lalaa ye kya lalaaa ap retirement q lerhay hain :( plzzzz aisa na karain lala hm crc apke lye dekhte
4641,1,salam pakistan and all veiwers may kehta hoon k tanzeemon per pabandi lagye jaye yeh loog talimee idaroon may badmashi kertay hain or yeh teachers say bhi badtamizi kertay hain
4642,1,salam sub muslmanon ko aj ky dor main khas tor pr mobile ny or net ny logon ko kharab kr diya hain lykin logon ko yeh pta hain ky yeh book muslmanon ky liye buht important hain or aj ky logon ko bhi lykin woh book ko prhaty nai hain hr wqt mobile pr batain krty rahty hain in ki yehi bdbkhti hain yeh book prhty nai hain sari burahiyan jhot sy janm lyti hai
4643,1,salam to all friends . sharam aani chaye hamari govt ko aur hum ko bhi . kitni izzat ke saaaath who chala gaya yhan se . raiwand davis buhat galta hoa ha 
4644,1,"salam to all muslim , s me karachi me rehta hon or ek pathan hon or me kehta hon in sb ki jar anp hai jo sher pao me hakiki k karkun jama kar k bethi hoi hai or inhe se target kiling karwati hai"
4645,1,salam to all ! main first year ka student hoon aur jab ye waqiya peesh aaya tha to us waqt main 9 class main tha to us waqt hamari bilkul samujh main nahi aata tha kay ab study ki kia setting karain lekin jub exams bilkul qareeb a gaye to inhon nay sehdule hi change kar dia is tarhain hamara bohat nuqsan hua 
4646,1,salam to all . meray khayal say zulqrnain nay sahi nahi kiya agr us k sath aisay waqia hua tha to usay pehly apni management ko batana chayeh tha aisay bagh jany say na sirf us ki buzdili samanay aai hai blky pakistan or pakistani awam ka sar b sharm say jhuka hai . 
4647,1,salam ! mujhe dehshat gardon se abi tak koi nuksaan ya faida nahi hua lekin in suicide bombers ne aj jo mere mulk ki halat ki hai wo hum sab k liye sharamnaak hai mera bas chale to mein in logo ko pakistan k kone kone se nikal kar in zinda jalwao aur in se poochon k batao k kitni takleef hoti hai aur ye sab bahane hai k ghurbat hai aur shadi nahi ho rahi aur taleem nh mil rahi . in dehshat gardon ka koi religion nh hota hai ye sab paise k laalchi hote hain . 
4648,1,salam .... me just itna hi kahungi k hr politicians and unki parties me fakeness hai fraud hai islie govt ksi ki b ayegi to koi khas faida nh hogaislie hum ksi ko b blame nh krskte . pakistan hr dor me nakam raha hai umid thi k ager imran khan atey to shayed kuch new hota is country me changes ate but unfortunately aisa kuch nh hua .. 
4649,1,salam ........ mujhy adobe bilkul nhi aata
4650,1,"salamb .. 1st of all thanks to our politicians k un sab k iqtidaqar ki lalach ki waja sy mulk ka bera gharak ho raha ha . inflation , no foreign investment , no progress its all bcz of dis political instability .. i request u people plz ham khud ko abi sy is qabil banaien k jab kisi muqam per phunchen to country sy loyal rahen . its our duty to put our country back to the track !!! agree ???? allah hame hidayat ata farmae ... "
4651,1,sale b ho jani or ksi kon kan o kan khabar e nae honi
4652,1,"sallam , friends this is effi ahmed mughal me ye kehna chahata hon ke goverment ko chaye ke sms per tax ka faisla back kare ye goverment apne logo ka khoon chus rahi hai agar ye hi goverment 5 sall tak tik gai to ek sms 10 rupe ka ker de gi me ye bhi kehna chahata hon ke 100 ka jo card aata hai us me goverment ne jo tax la gia hai khas tor se warid pe 15 rupees charge ker rahi hai tax us me se 10 rupees goverment ko jate hain aur just 5 rupees company ko jate hain ye goverment chahati hai ke hum sms bhi na karen rooti bhi na khayen pani bhi na piyen is goverment ga bus chalay to paidal chalne pe bhi tax laga de kapre pehenne pe bhi tax laga de goverment ko meri advice hai k dollar ko 60 rupees pe lay aai to har cheez set ho jay gi magar ye goverment nahi chahati"
4653,1,"sallam , to all ya haumari hukumat dollars banane me lagi hui hai last year bola tha ke next year bijli ki load sheding nahi ho gi but hallat wo hi hain bijli ke bills utne hi ate hain jab ke 8 hour tak light nahi hoti hai humare mulk ko allah chala raha hai ye log dollars jamah karen ge aur farar ho jayn ge aur phir gen kiayani aa ajay ga phir wohi sab dubara repeat ho ga dekh ly na ap log ye bijli nahi sahi karen ge sab ke sab pasie batorne aain hain aur bus"
4654,1,salman shreef ko akely rehty dur . lgta h thts y wo abu k sth sth rhta h
4655,1,samaj nahi aya
4656,1,"samajh nahi aati talaq k bad without halala phir usi larkey se shadi kesey ho sakti hai ? geo kahin phir kuch ghalat tou nahi dikha raha ,,, "
4657,1,samarvery well said brovyeh dunya ka sub se wafadar kuttta haiss ko dekh kr malik bhi hansta ho gaaj ka launda batein karta ha baghair logic kana politics ka pata hana kuttay ko baat karnay ka pata haintahai kameena shakhsallah gharq karay aisay logon koye qasoori kidhr phans gya
4658,1,sami mullah ko chahiye afghanistan chala jaye jahan 100 hijab enforce kia jaraha hai khud inke gharon mai koi hijab pehenta nahi lekin yahan aakay tisso baha rahay hotay hain yeh loag baat samajhtray nahi hain aur nonstop jazbati bakwas kerne mai laga rehtay hain hijab abhi baat hai hai lekin 5 extra marks what nonsensehijab is liye pehenwa rahay ho ke marks milen aur baad mai kia hoga ajeeb baghair dadhi ke mullah bethay islam sikha rahay hotay hain tv pe
4659,1,samia yh ap he ho sath bethi dulhy ky
4660,1,samjdari ka satyanas jo kr diya ap ny
4661,1,samsung hi ap ko sahi tareeky sy loot sakta hy
4662,1,samsung ky sub mobiles me 1 hi soft or hang problem bht ziada 
4663,1,samsung s5 ka processor 2 . 5quadcore hai jo iphone ka baap hai . samsung s5 ka camera 16mp hai aur iphone ka 8mp . samsung s5 is water & dustproof bt iphone not beside it samsung s5 has 1year free accidental damage coverage iphone sirf naam hai aur kuch nai 
4664,1,samsung walo bs 8 gb rom 1 gb ram sy agy ja hi ni rahy
4665,1,sanp guzar gaya lakir koo pethay rahoo ghatiya log han hukmran
4666,1,sar ta na pao
4667,1,sara maza kharab kr dia coz f dividing it into parts
4668,1,saray larkay baray hoker bad - surat aur bad - shakal niklay .... khusra uzair to larkion ki tarah bolta hai .... ufffffffffff
4669,1,saray leaders baal achi terah set karwaa kay kalay chashmay pehen kay karak kurtay shalwaar aur mehengay coat pehen kay stage pay tashreef lay aaein
4670,1,sarea hukmrano aur adlia ko srey aam mar deana chahiy jhoty log han sub buhat ghatiya
4671,1,saree dunya koo pata ha chursee ha woe
4672,1,saree galtee hum awam hi ki hai . aaik puranee khawat hai k jo kaum ya jumat apna upar badkirdar baddeyanat khayan logon ko apna sarbraha select kar latee ha us ko pheer rona aur es tarha kaa tabsra naheen karna chyaheyan . muja to ya shak haa k hum muslim b hain k naheehn . kyun k muslman aik sorakah sa 2 martabha naheen dasa jata jab k ham ko to bar bar en corrupt aur bad deyanat logon ko select karte hain ham awam sa bara koi aur ghaltee karna wala naheen ha . 
4673,1,sari imdaad hakoomat hazam kr jaey gi jo mustahik hain wo moun dekhtay reh jain ge . 
4674,1,sari siasat app ki tweet ir facbok ki had tak ha ..... 
4675,1,sari umedon per astara phir gaya
4676,1,sari zindgi kay liay kaha hota hai maine aesa verify kiya tha lakin ab woh call verification mangty hai us liay ab use nai karta main 3 month chla hai bas
4677,1,sarwat ab itni bhi nannhi nahi hai acchi khasi age hai
4678,1,"saza hogai , mujrim hogia , aur koi sazayafta pm nahi ho sakta . "
4679,1,"saza hogai , mujrim hogia , aur koi sazayafta pm nahi hosakta . "
4680,1,saza to saza hey chahey 30 second ki ho ya 30 saal ki ... but in ppp walo ko sharam ho to wo adalat k faislay ka ehtaram karain ... hum sab ko duaa karni chahye k allah zardari ko hamare saron se utarey ... aameen ek zardari boht bari beemari
4681,1,sazish to punjab kr rha hy samandar hamara hy or road punjab say guzara ja rha hy sb punjab k lea hy hmy kia faida hoga ?? 
4682,1,"sb jhot hai ye mera htc wildfire , s memory card ki memry pick ni kr rha or uski partition bi ki hai plz sahi saya btaye"
4683,1,sb ko pkre jo jo b corpet ha kisi ko b nhi chourna pti darna nhi
4684,1,score b to nhi hta yunis ko hna chahye uski jga bs
4685,1,secondy camra 5 mgh ka hot to acha tha 
4686,1,secondy camra 5 mgh ka hota to acha tha 
4687,1,seku bai forun naraz ho jaty hn
4688,1,senior ahalkaarmy foot white house ka head bhangi lagg raha hai
4689,1,serf aik dectetor musharaf ki waga se adlia ke khlaf 3 nov ke ikdam ko sahi sabit karne ke liye is qadar mehgai ho rahi he . taake awam adlia ki bhali bhool kar apni preshani me lage rahe . 
4690,1,serf awam ko lotne ki sazish hai or kuch nahi
4691,1,set ki look achi ha bus . baqi sub bakwaas hai khaas ker rate bakwaas hai 
4692,1,sh . akhtar apne osolon ko pehle theek kare qk regularity kisi bhi player ki nishani hoti he . akhtar ko apni saza khod batani chaye aor pori koom se mafi mangni chaye
4693,1,shabaash jang group pakistan me byhayai ko promote kro ku k maot to ani jo ni hy tm logon ki ? 
4694,1,shabaz sharif jo karrahahy us ko karney do awam k liey
4695,1,"shahid bhai aap ki last 0ts balkey kisi bhi previous 0t ko abhi tak maine reply nahi kia ,, aap na pareshan hon ye 0t india ke musalmanon ke barey mein nahi hai ,, na aap aisa samjhen ,, hum ahteram kartey hain india ke musalmanon ka ,, yahan is 0t per bhi main aap se izzat o ahteram se baat kar raha hoon jabke aap apni 0ts mein ruwayya dekhen ,, ye 0t muslims ke barey mein nahi hai ,, raha ahadees ka to agar wo pakistani musalman bhi nahi manen ge to ghalt he honge ,, jabke agar wohi ahadees germany ke musalman manen ge to saheeh honge ,, ek baar ghor se dobara ye thread parhen & apni ghalt fehmi ko door karen ,, shukriya ,, aur main umeed karta hoon iske baad aap yahan koi behes mubahisa wali 0t nahi karen ge"
4696,1,shahid bhai plz asia cup jeetwa do aur t20 wcup bhi ap to retirement le lo gay phir to koi nahi jetwa sakta
4697,1,shahid bhai plzz retirement nakko lona plzzz aapka bina crct nhi dehk na dil bolta ! 
4698,1,shahid bhai world cup har jao per india ko hara kar tarikh raqam kardain ap apne oper ek or star laga lain plz
4699,1,shaid kr lain sure ni ha
4700,1,"shaista ko tou uski jethani hi theek karti hai sahi k munh tour jawab deti hai ,,:d"
4701,1,"shame on these peoples . aisay log he pakistan ko badnam krtay hain . in ko aisi saza di jaey jo hr aik k leay ibrat bn sakay . in k pass kis cheez ki kami thee izat , dolat ya shorat . pakistan kia khak taraki karay ga jis main aisay ganday ore baizamir log reh rahay hon . plz plz sb mil k burai ko khatam karain ore koi hal nhi . "
4702,1,shame on those ... mardon ki 4 par b ni bolty ... jub islam allow karta ha to baqi sub apni bakwas band karen
4703,1,"shame pti poir niswar govt in kpk . no water scheme , no health bugjet . no project . only daily jhote , fasad , fitna . sharam kary , haya"
4704,1,"shame to you , logon se still zakat ke paisay le rahy ho . shame again . no vision , no projects in kpk . poor nalayaq leadership pti"
4705,1,shanku ;;) par apa ro kio rhi hain : s
4706,1,sharam ani chaiye sub leaders ak j se hain koi b thek nahe ha
4707,1,sharam karo sharan bilawal
4708,1,shareef brothran ki na ahli par bara afsoos hai . mulki siyasat par nagitive asraat hon gai . 
4709,1,shareefon k to kia kehny beragharak ho gia mulak ka
4710,1,sharif brothers k sath jo bhi hua wo ghalat hey essa nhi hona chahiye tha khuda pakistan ki hifazzat karey aur zardari sahab ko astiffa dena chahiyee
4711,1,sharing k lye thankx but ye ni chlrhi koi dusra player send kren plz
4712,1,"sharing to boht achi hai but ye chal ni rha mre pas , kya faida ? koi dusra player send kren plz"
4713,1,sharminda nhi hotay
4714,1,"shazi nihayet selfish larki hai or saman ka husband nihayet budhu usey apni rejection ka koi ehsas nahi shazi ne usey reject kia or woh ab bhi us per fida hai ,, "
4715,1,shehzad kia problem ho rahi hai aap logo ko icc w c me send nahi kia kab talk
4716,1,shit movie and waste of time﻿ is say best movies to india ki hoti han
4717,1,shoaib akhter hi nahi balke pori team per pabandi lagani chahiye kyun k jo harkat pakistan ki team ne 1998 mai jan bojh ker world cup har ki thi kuch peso k liye to inhe kya pata k izat kya hoti hai pori team ko hi hamesha k liye out krden . i heat u all pakistan circket team i like india . mujhe un se b nafrat hai jo pakistan circket team ki tarfdari kare . pakistan zinda bad . 
4718,1,shoiab ko bahir rakhna team se thik decision hai wo apne liye khelte hain us se na srf team ko balke is country ka bhi lose hota hia .. 
4719,1,showbazi ma khoteaala ka muqabila kon nai ker sacktashahrukhan bhi marketing ki tips is se lete ha
4720,1,shukar karey ik apni jahilana guftugu bund nahin kar sakta . warna pmln make a debatable stupid decision everyday
4721,1,shukr chutyan khtm hui warna in chutyon ny bhut khon jalaya
4722,1,shukr hai chocolate sy to jaan chooti :p
4723,1,shukria dosto is bakwass ko share kernay ka
4724,1,"shut up ! mu acha na hoto baat nahi karni chahye , "
4725,1,siasatdano ka mafad democracy me gareeb asar rasookh se mehroom awam ka tahaffuz mafad foj ki nigrani me hakomat
4726,1,sikander bakht aik lafz afridi ke khilaf nhi bol sakta kyu ke afribi pcb ka jamai babu he ... 
4727,1,sikhandar bakht ko khud kia ata hai . chutya pr ki analysis hoti hai . 
4728,1,sindh government ka theek ha .. chaudary nisar se koi yh poochy corrupt generals k baary mein un ka kia mokaf hai ??? 
4729,1,sindh ko he target q kiya panjab he pakistan ha or sindhi chor daku kiya ise ko pakistan kehty hain ? 
4730,1,sindh ma governer raaj nafaz ke jai karachi ka bera gharq kia howa ha
4731,1,"sindh pa bilkull b hamlay nhi kiya hay "" sindh ki crupption pa hamaly kiya hay"
4732,1,sindh tu banaya nai punjab kia banaogye﻿
4733,1,sir anp ke log jis ke pass rent ke paisy nahi ty aaj arabin villa style home bana rahin he yaqeen nahi to
4734,1,sir yeh waqt rest ka hay . kiyun preshan hotay hain . kaom so rahi hay app bhi so jain . 
4735,1,sir aap dawood chorangi na asaky hum jannty hain k aap ana chahty ty pr time ni mila . 
4736,1,"sir ab ham apny haq k liay khud lar sakti hai . pti zindabad , zara zor say bolo"
4737,1,sir ap ke har bath per phut kiyon jati hai . 
4738,1,sir ap sy srf 1 shikwa hy ap khty han k khon k bgar azadi nhi mlti to phr ku ni ap final inqilab laty hm khon dny k lye tyr hn
4739,1,sir apko 2015 main india k khalaaf odi khailna chaiay us k baad beshak choar dana
4740,1,sir east pakistan ko b haqooq nahi mel rahe tey . agar ? 
4741,1,sir g aap b dhandli say niklayy or hakomaat ko danday k neechay rakhiennnnnn
4742,1,sir g antiviruse se kuch nehi hota jis nei hack kerna hoo wo ker leta hei
4743,1,sir g sab kuch kr k chek kr liya he phr bhi err arha he ab kya kre
4744,1,sir hamid ap bi acha mazaq karlite hi jis cheez ki banani per 20 saal lagi ty us ko khatam karny par kam as kam 40 sal lagain g
4745,1,sir hmari 3 shops pe land mafia na qbza krlya . v gav dm 23 lacs . they r dmandng 30 lacs mor . ur party rules kp . m 4m hpr
4746,1,sir ignore perwaiz rasheed ap us k jawab main kyun saboot paish kertey han
4747,1,sir internet bhi slow hogaya hai . lagta hai internet kee surveillance bhee nakay laga kay kee ja rahi hay
4748,1,sir is me koi shak nh khi me bht dhandli hui . hmari bht dua thi k pti jeet jaye . but in mqm ne hmari khushi pr pani pher dia
4749,1,sir is qoum mei khas kar hum punjabio mei behgirati cancer ki tara phel chuki hae ab inhe ghairat ane k chance bahut kam hein
4750,1,sir isse agaye chalen aur kuch naya karen
4751,1,sir its great per agr skmth betwen hyd and sukur banate to ziada log benificry hte @ guley99
4752,1,sir jb humen shbaz sharif ka laptop mila tha na .. meri dil say chah thi k go nawaz go ka nara lgaun bt my mom stopped me
4753,1,sir jee kush kar lao tussi vi ke agley election che v zaleel karvana hai
4754,1,sir jee two ex pm kon kon murder hua
4755,1,sir journalist kon sy frishty hain jo un k khilaf karvi nahi ho sakti
4756,1,sir kia punjab aor pmln main sb frishty hain ............???? 
4757,1,sir kia is ka koi hal hai kese os riyasati idaray ko parliament k tabay laya jay jo bar bar is ka taqadus pmal karta hai
4758,1,sir kindly najam sethi logo ko sharam dilain wapas aain izzat v kisi chez da nam ay
4759,1,sir kuch guzara karie agar app ki apni beti ya maa ya bhen ko koi america k hawale karta phir mein dekhta k tm ka
4760,1,sir ma download kia ha likin ye to portable nahi ha kia waja ha
4761,1,sir metro bn gai hay . jb bn ri thi tb rokna ki try krta . ab shor mchana fzool hy . kpk ki small city k roads ko teek krwa dain
4762,1,sir mianwali m sibtain khan ko party se nikalin woh bht manhos or crupt hy
4763,1,sir pakisatn may iss waqt halat aisay ja rahy hain k seeyasat mazak bani hoe hai . ye seeyasat tu nahe hai ye tu lota mari hai aaj ya bill pass howa tu kal dosra ho . baray logo nay apnay banday khreed rakhay hain wo apna kaam un say nikalwaty hain . ye seeyasat nahe hai sir . 
4764,1,sir plz hamari cricket k ap handle k hamary log ussy tabha kar rahy hain khas tor par najam seethi jasay log pcb k tabha kar
4765,1,sir qmobile wale mobile set k ppi weight camera future auto focus fixed focus hdr glass qualityor kafi future show nahe karte jese international brad show karte he is k kya wajah he 
4766,1,sirpakistan ki puri youth ap k sth hy lykn khuda ka wasta final inqilab ki cal den hm sb sy agy ap k sth hon gy
4767,1,sirf awr sirf apny mafad ki khatir jama ho rhy hain . awam awr mulk ka koe bhi khair khawah nahin hy . 
4768,1,sirf fast nhi dakhna hota . look wise bhi dakhna hota hy . waste of money 
4769,1,sirf qoumi mufad uper huna chayeh na k zatiyat
4770,1,sirf ram parsad naam wala kafir nahi hota kabhi kabhi fawad khan jaise log bji kufr kar dete hain ... 
4771,1,sis ap mjhy jo bh tag kr rh hn uska alert pata nh q nh aa rha mery pas !!!! 
4772,1,sis is sy bhagni hoti to kab ki bhag chuki hoti hum asy nahi sudhrty
4773,1,sis nice sharing but image k background mn another web address plz take care next time : smile animated : 
4774,1,"sis . n aik mark aap ne kyo chora , fail hona ha"
4775,1,sister ye bilkul nahi banta my mum try it but ye hamesha custard he ki tarah banta hai .. ice cream kabhi bhi ghar mai nahi ban sakta
4776,1,slam lala how r u ? fanz ko b yaad krlia krein plzzz tour pr jany se pehly atleast thora edr b dekhlain :( 
4777,1,slam lala how r u ? lala khi k halat to hamesha khrab rahengy :( 
4778,1,slam mairai doston main bhe ap kai gham mai brabar ka sharik hun ab hamain chahye hai k ham bharpur protest krain hukumat kai khilaf
4779,1,slam mairai doston sms per tax lagny main main bhe ap kai gham mai brabar ka sharik hun ab hamain chahye hai k ham bharpur protest krain hukumat kai khilaf
